,Unnamed: 0,Cidade,data,confirmados_por_100k,taxa_de_morte
468,6622,Governador Celso Ramos,2020-05-22,164.31603,0.0
469,6678,Palhoça,2020-05-22,47.92551,0.0119
470,6714,Santo Amaro da Imperatriz,2020-05-22,21.20531,0.0
471,6725,São José,2020-05-22,49.1644,0.0163
472,6758,Águas Mornas,2020-05-22,30.49245,0.0
473,6766,Antônio Carlos,2020-05-23,174.15535,0.2667
474,6782,Biguaçu,2020-05-23,24.46536,0.0
475,6810,Florianópolis,2020-05-23,124.60055,0.011000000000000001
476,6816,Governador Celso Ramos,2020-05-23,164.31603,0.0
477,6875,Palhoça,2020-05-23,53.630930000000006,0.0106
478,6911,Santo Amaro da Imperatriz,2020-05-23,21.20531,0.0
479,6923,São José,2020-05-23,50.76325,0.0157
480,6957,Águas Mornas,2020-05-23,30.49245,0.0
481,6965,Antônio Carlos,2020-05-24,174.15535,0.2667
482,6981,Biguaçu,2020-05-24,24.46536,0.0
483,7009,Florianópolis,2020-05-24,126.56586,0.0109
484,7015,Governador Celso Ramos,2020-05-24,164.31603,0.0
485,7074,Palhoça,2020-05-24,53.630930000000006,0.0106
486,7111,Santo Amaro da Imperatriz,2020-05-24,21.20531,0.0
487,7123,São José,2020-05-24,48.76469,0.0164
488,7157,Águas Mornas,2020-05-24,30.49245,0.0
489,7165,Antônio Carlos,2020-05-25,174.15535,0.2667
490,7181,Biguaçu,2020-05-25,25.9045,0.0
491,7209,Florianópolis,2020-05-25,123.42137,0.0111
492,7215,Governador Celso Ramos,2020-05-25,164.31603,0.0
493,7275,Palhoça,2020-05-25,55.34255,0.0103
494,7313,Santo Amaro da Imperatriz,2020-05-25,21.20531,0.0
495,7325,São José,2020-05-25,47.56556,0.0168
496,7359,Águas Mornas,2020-05-25,30.49245,0.0
497,7369,Antônio Carlos,2020-05-26,185.7657,0.25
498,7385,Biguaçu,2020-05-26,25.9045,0.0
499,7414,Florianópolis,2020-05-26,122.24218,0.0113
500,7420,Governador Celso Ramos,2020-05-26,171.16253999999995,0.0
501,7481,Palhoça,2020-05-26,59.33635,0.0096
502,7519,Santo Amaro da Imperatriz,2020-05-26,21.20531,0.0
503,7531,São José,2020-05-26,43.56846,0.0183
504,7566,Águas Mornas,2020-05-26,30.49245,0.0
505,7576,Antônio Carlos,2020-05-27,197.37606,0.2353
506,7592,Biguaçu,2020-05-27,25.9045,0.0
507,7622,Florianópolis,2020-05-27,123.42137,0.0111
508,7628,Governador Celso Ramos,2020-05-27,178.00904,0.0
509,7689,Palhoça,2020-05-27,59.33635,0.0096
510,7727,Santo Amaro da Imperatriz,2020-05-27,25.44637,0.0
511,7739,São José,2020-05-27,43.16875,0.0185
512,7776,Águas Mornas,2020-05-27,30.49245,0.0
513,7786,Antônio Carlos,2020-05-28,197.37606,0.2353
514,7803,Biguaçu,2020-05-28,27.34364,0.0
515,7834,Florianópolis,2020-05-28,125.97627,0.0109
516,7840,Governador Celso Ramos,2020-05-28,178.00904,0.0
517,7903,Palhoça,2020-05-28,66.18285,0.0086
518,7944,Santo Amaro da Imperatriz,2020-05-28,25.44637,0.0
519,7956,São José,2020-05-28,45.1673,0.0177
520,7993,Águas Mornas,2020-05-28,30.49245,0.0
521,8004,Antônio Carlos,2020-05-29,232.20713,0.2
522,8021,Biguaçu,2020-05-29,25.9045,0.0
523,8053,Florianópolis,2020-05-29,126.56586,0.0109
524,8059,Governador Celso Ramos,2020-05-29,184.85554,0.0
525,8123,Palhoça,2020-05-29,71.88826999999998,0.0079
526,8164,Santo Amaro da Imperatriz,2020-05-29,25.44637,0.0
527,8176,São José,2020-05-29,46.36643,0.0172
528,8214,Águas Mornas,2020-05-29,30.49245,0.0
529,8225,Antônio Carlos,2020-05-30,243.81749,0.1905
530,8242,Biguaçu,2020-05-30,27.34364,0.0
531,8274,Florianópolis,2020-05-30,129.12076000000002,0.0107
532,8280,Governador Celso Ramos,2020-05-30,191.70204,0.0
533,8345,Palhoça,2020-05-30,69.03556,0.0083
534,8388,Santo Amaro da Imperatriz,2020-05-30,21.20531,0.0
535,8400,São José,2020-05-30,41.17019000000001,0.0194
536,8439,Águas Mornas,2020-05-30,30.49245,0.0
537,8450,Antônio Carlos,2020-05-31,255.42784,0.1818
538,8467,Biguaçu,2020-05-31,33.100190000000005,0.0
539,8501,Florianópolis,2020-05-31,133.44444,0.0103
540,8507,Governador Celso Ramos,2020-05-31,191.70204,0.0
541,8572,Palhoça,2020-05-31,75.88206,0.0075
542,8615,Santo Amaro da Imperatriz,2020-05-31,33.9285,0.0
543,8627,São José,2020-05-31,49.1644,0.0163
544,8666,Águas Mornas,2020-05-31,30.49245,0.0
545,8677,Antônio Carlos,2020-06-01,255.42784,0.1818
546,8694,Biguaçu,2020-06-01,35.97847,0.0
547,8728,Florianópolis,2020-06-01,135.01668999999998,0.0102
548,8735,Governador Celso Ramos,2020-06-01,191.70204,0.0
549,8800,Palhoça,2020-06-01,87.29289,0.0065
550,8843,Santo Amaro da Imperatriz,2020-06-01,33.9285,0.0
551,8856,São José,2020-06-01,49.56412,0.0161
552,8895,Águas Mornas,2020-06-01,30.49245,0.0
553,8906,Antônio Carlos,2020-06-02,255.42784,0.1818
554,8923,Biguaçu,2020-06-02,40.29589,0.0
555,8958,Florianópolis,2020-06-02,136.98199,0.01
556,8965,Governador Celso Ramos,2020-06-02,191.70204,0.0
557,9030,Palhoça,2020-06-02,89.00452,0.0064
558,9073,Santo Amaro da Imperatriz,2020-06-02,33.9285,0.0
559,9086,São José,2020-06-02,51.56267,0.0155
560,9125,Águas Mornas,2020-06-02,30.49245,0.0
561,9136,Antônio Carlos,2020-06-03,255.42784,0.1818
562,9153,Biguaçu,2020-06-03,43.17416,0.0
563,9190,Florianópolis,2020-06-03,139.53689,0.0099
564,9197,Governador Celso Ramos,2020-06-03,205.39504,0.0
565,9263,Palhoça,2020-06-03,94.70994,0.006
566,9306,Santo Amaro da Imperatriz,2020-06-03,42.41062,0.0
567,9319,São José,2020-06-03,53.16151,0.015
568,9358,Águas Mornas,2020-06-03,30.49245,0.0
569,9369,Antônio Carlos,2020-06-04,255.42784,0.1818
570,9387,Biguaçu,2020-06-04,48.93072,0.0
571,9425,Florianópolis,2020-06-04,142.87792,0.0096
572,9432,Governador Celso Ramos,2020-06-04,212.24154,0.0
573,9498,Palhoça,2020-06-04,98.70373,0.0058
574,9543,Santo Amaro da Imperatriz,2020-06-04,42.41062,0.0
575,9556,São José,2020-06-04,56.3592,0.0142
576,9596,Águas Mornas,2020-06-04,30.49245,0.0
577,9607,Antônio Carlos,2020-06-05,255.42784,0.1818
578,9625,Biguaçu,2020-06-05,63.32211,0.0
579,9664,Florianópolis,2020-06-05,149.16691,0.0092
580,9671,Governador Celso Ramos,2020-06-05,219.08805,0.0
581,9738,Palhoça,2020-06-05,107.26186,0.0053
582,9783,Santo Amaro da Imperatriz,2020-06-05,46.65168,0.0
583,9796,São José,2020-06-05,58.75746,0.0136
584,9836,Águas Mornas,2020-06-05,30.49245,0.0
585,9847,Antônio Carlos,2020-06-06,267.0382,0.1739
586,9865,Biguaçu,2020-06-06,71.95694,0.0
587,9905,Florianópolis,2020-06-06,153.88365,0.0102
588,9912,Governador Celso Ramos,2020-06-06,232.78105,0.0
589,9980,Palhoça,2020-06-06,127.23082,0.0045
590,10025,Santo Amaro da Imperatriz,2020-06-06,50.89274,0.0
591,10038,São José,2020-06-06,60.75601,0.0132
592,10078,Águas Mornas,2020-06-06,30.49245,0.0
593,10089,Antônio Carlos,2020-06-07,267.0382,0.1739
594,10107,Biguaçu,2020-06-07,82.03090999999998,0.0
595,10148,Florianópolis,2020-06-07,155.65242,0.0101
596,10155,Governador Celso Ramos,2020-06-07,232.78105,0.0
597,10223,Palhoça,2020-06-07,132.93624,0.0043
598,10268,Santo Amaro da Imperatriz,2020-06-07,50.89274,0.0
599,10281,São José,2020-06-07,62.75457,0.0127
600,10321,Águas Mornas,2020-06-07,30.49245,0.0
601,10332,Antônio Carlos,2020-06-08,267.0382,0.1739
602,10351,Biguaçu,2020-06-08,82.03090999999998,0.0
603,10392,Florianópolis,2020-06-08,158.60039,0.0099
604,10399,Governador Celso Ramos,2020-06-08,239.62755,0.0
605,10467,Palhoça,2020-06-08,138.64165,0.0041
606,10513,Santo Amaro da Imperatriz,2020-06-08,55.13381,0.0
607,10526,São José,2020-06-08,67.15138,0.0119
608,10566,Águas Mornas,2020-06-08,30.49245,0.0
609,10577,Antônio Carlos,2020-06-09,290.25891,0.16
610,10596,Biguaçu,2020-06-09,105.05713,0.0
611,10639,Florianópolis,2020-06-09,165.0859,0.0095
612,10646,Governador Celso Ramos,2020-06-09,260.16705,0.0
613,10714,Palhoça,2020-06-09,155.75791,0.0037
614,10761,Santo Amaro da Imperatriz,2020-06-09,55.13381,0.0
615,10774,São José,2020-06-09,73.94646,0.0108
616,10814,Águas Mornas,2020-06-09,30.49245,0.0
617,10825,Antônio Carlos,2020-06-10,359.92105,0.129
618,10845,Biguaçu,2020-06-10,107.93541,0.0
619,10888,Florianópolis,2020-06-10,170.19571000000005,0.0092
620,10895,Governador Celso Ramos,2020-06-10,260.16705,0.0
621,10964,Palhoça,2020-06-10,163.17495,0.0035
622,11011,Santo Amaro da Imperatriz,2020-06-10,55.13381,0.0
623,11024,São José,2020-06-10,79.1427,0.0101
624,11064,Águas Mornas,2020-06-10,30.49245,0.0
625,11075,Antônio Carlos,2020-06-11,359.92105,0.129
626,11095,Biguaçu,2020-06-11,107.93541,0.0
627,11138,Florianópolis,2020-06-11,172.94714,0.0102
628,11145,Governador Celso Ramos,2020-06-11,267.01356,0.0
629,11214,Palhoça,2020-06-11,166.02766,0.0034
630,11261,Santo Amaro da Imperatriz,2020-06-11,55.13381,0.0
631,11274,São José,2020-06-11,85.93778,0.0093
632,11314,Águas Mornas,2020-06-11,45.73868,0.0
633,11325,Antônio Carlos,2020-06-12,359.92105,0.129
634,11345,Biguaçu,2020-06-12,109.37455,0.0
635,11388,Florianópolis,2020-06-12,176.87775,0.01
636,11395,Governador Celso Ramos,2020-06-12,267.01356,0.0
637,11464,Palhoça,2020-06-12,167.73928999999995,0.0034
638,11511,Santo Amaro da Imperatriz,2020-06-12,55.13381,0.0
639,11524,São José,2020-06-12,87.53662,0.0091
640,11564,Águas Mornas,2020-06-12,45.73868,0.0
641,11575,Antônio Carlos,2020-06-13,359.92105,0.129
642,11595,Biguaçu,2020-06-13,122.3268,0.0
643,11638,Florianópolis,2020-06-13,178.84306,0.0099
644,11645,Governador Celso Ramos,2020-06-13,267.01356,0.0
645,11714,Palhoça,2020-06-13,169.45091000000005,0.0034
646,11761,Santo Amaro da Imperatriz,2020-06-13,55.13381,0.0
647,11774,São José,2020-06-13,89.53518000000003,0.0089
648,11814,Águas Mornas,2020-06-13,45.73868,0.0
649,11825,Antônio Carlos,2020-06-14,359.92105,0.129
650,11845,Biguaçu,2020-06-14,122.3268,0.0
651,11888,Florianópolis,2020-06-14,179.03959,0.0099
652,11895,Governador Celso Ramos,2020-06-14,267.01356,0.0
653,11964,Palhoça,2020-06-14,170.59198999999995,0.0033
654,12011,Santo Amaro da Imperatriz,2020-06-14,55.13381,0.0
655,12024,São José,2020-06-14,89.93489,0.0089
656,12064,Águas Mornas,2020-06-14,45.73868,0.0
657,12075,Antônio Carlos,2020-06-15,383.14176,0.1212
658,12095,Biguaçu,2020-06-15,145.35302,0.0
659,12138,Florianópolis,2020-06-15,185.32858,0.0095
660,12145,Governador Celso Ramos,2020-06-15,267.01356,0.0
661,12214,Palhoça,2020-06-15,174.58579,0.0033
662,12261,Santo Amaro da Imperatriz,2020-06-15,50.89274,0.0
663,12274,São José,2020-06-15,95.93055,0.0083
664,12285,São Pedro de Alcântara,2020-06-15,16.8492,0.0
665,12314,Águas Mornas,2020-06-15,60.98491,0.0
666,12325,Antônio Carlos,2020-06-16,394.75212,0.1176
667,12345,Biguaçu,2020-06-16,148.2313,0.0
668,12388,Florianópolis,2020-06-16,188.6696,0.0094
669,12395,Governador Celso Ramos,2020-06-16,267.01356,0.0
670,12466,Palhoça,2020-06-16,182.00283,0.0031
671,12515,Santo Amaro da Imperatriz,2020-06-16,50.89274,0.0
672,12529,São José,2020-06-16,99.92765,0.008
673,12540,São Pedro de Alcântara,2020-06-16,16.8492,0.0
674,12569,Águas Mornas,2020-06-16,60.98491,0.0
675,12580,Antônio Carlos,2020-06-17,394.75212,0.1176
676,12600,Biguaçu,2020-06-17,149.67044,0.0
677,12643,Florianópolis,2020-06-17,196.53084,0.009000000000000001
678,12650,Governador Celso Ramos,2020-06-17,273.86006000000003,0.0
679,12725,Palhoça,2020-06-17,187.13771,0.003
680,12774,Santo Amaro da Imperatriz,2020-06-17,50.89274,0.0
681,12788,São José,2020-06-17,103.12534,0.0078
682,12828,Águas Mornas,2020-06-17,60.98491,0.0
683,12839,Antônio Carlos,2020-06-18,394.75212,0.1176
684,12859,Biguaçu,2020-06-18,149.67044,0.0
685,12903,Florianópolis,2020-06-18,199.28227,0.0089
686,12910,Governador Celso Ramos,2020-06-18,273.86006000000003,0.0
687,12985,Palhoça,2020-06-18,195.69583,0.0029
688,13035,Santo Amaro da Imperatriz,2020-06-18,50.89274,0.0
689,13049,São José,2020-06-18,106.32302,0.0075
690,13089,Águas Mornas,2020-06-18,60.98491,0.0
691,13100,Antônio Carlos,2020-06-19,394.75212,0.1176
692,13120,Biguaçu,2020-06-19,152.54871,0.0
693,13165,Florianópolis,2020-06-19,206.75044,0.0095
694,13172,Governador Celso Ramos,2020-06-19,280.70656,0.0
695,13248,Palhoça,2020-06-19,201.40125,0.0028
696,13299,Santo Amaro da Imperatriz,2020-06-19,50.89274,0.0
697,13313,São José,2020-06-19,109.92042,0.0073
698,13324,São Pedro de Alcântara,2020-06-19,16.8492,0.0
699,13353,Águas Mornas,2020-06-19,60.98491,0.0
700,13364,Antônio Carlos,2020-06-20,441.19354,0.1053
701,13384,Biguaçu,2020-06-20,172.69666,0.0
702,13429,Florianópolis,2020-06-20,215.00474,0.0091
703,13436,Governador Celso Ramos,2020-06-20,287.55306,0.0
704,13512,Palhoça,2020-06-20,220.22913,0.0026
705,13563,Santo Amaro da Imperatriz,2020-06-20,50.89274,0.0
706,13577,São José,2020-06-20,114.71694,0.006999999999999999
707,13589,São Pedro de Alcântara,2020-06-20,16.8492,0.0
708,13618,Águas Mornas,2020-06-20,60.98491,0.0
709,13629,Antônio Carlos,2020-06-21,441.19354,0.1053
710,13649,Biguaçu,2020-06-21,195.72288,0.0
711,13694,Florianópolis,2020-06-21,217.75617000000003,0.009000000000000001
712,13701,Governador Celso Ramos,2020-06-21,287.55306,0.0
713,13777,Palhoça,2020-06-21,223.65238,0.0077
714,13828,Santo Amaro da Imperatriz,2020-06-21,50.89274,0.0
715,13842,São José,2020-06-21,116.31579,0.0069
716,13854,São Pedro de Alcântara,2020-06-21,16.8492,0.0
717,13884,Águas Mornas,2020-06-21,60.98491,0.0
718,13895,Antônio Carlos,2020-06-22,441.19354,0.1053
719,13915,Biguaçu,2020-06-22,195.72288,0.0
720,13960,Florianópolis,2020-06-22,220.5076,0.0089
721,13967,Governador Celso Ramos,2020-06-22,287.55306,0.0
722,14043,Palhoça,2020-06-22,228.21671,0.0075
723,14094,Santo Amaro da Imperatriz,2020-06-22,55.13381,0.0
724,14108,São José,2020-06-22,118.71405,0.0067
725,14120,São Pedro de Alcântara,2020-06-22,16.8492,0.0
726,14150,Águas Mornas,2020-06-22,76.23113000000002,0.0
727,14161,Antônio Carlos,2020-06-23,441.19354,0.1053
728,14181,Biguaçu,2020-06-23,214.43168,0.0067
729,14226,Florianópolis,2020-06-23,232.10292,0.011000000000000001
730,14233,Governador Celso Ramos,2020-06-23,308.09256,0.0
731,14310,Palhoça,2020-06-23,259.02597000000003,0.0066
732,14361,Santo Amaro da Imperatriz,2020-06-23,59.37487,0.0
733,14376,São José,2020-06-23,126.30855,0.0063
734,14388,São Pedro de Alcântara,2020-06-23,67.3968,0.0
735,14418,Águas Mornas,2020-06-23,182.95472,0.0
736,14429,Antônio Carlos,2020-06-24,441.19354,0.1053
737,14449,Biguaçu,2020-06-24,217.30996,0.0199
738,14494,Florianópolis,2020-06-24,237.40925,0.0108
739,14501,Governador Celso Ramos,2020-06-24,321.78557,0.0
740,14578,Palhoça,2020-06-24,264.73139,0.0065
741,14630,Santo Amaro da Imperatriz,2020-06-24,59.37487,0.0
742,14645,São José,2020-06-24,131.10508000000002,0.0152
743,14657,São Pedro de Alcântara,2020-06-24,67.3968,0.0
744,14687,Águas Mornas,2020-06-24,182.95472,0.0
745,14699,Antônio Carlos,2020-06-25,441.19354,0.1053
746,14719,Biguaçu,2020-06-25,243.21446,0.0178
747,14764,Florianópolis,2020-06-25,245.66355,0.0104
748,14771,Governador Celso Ramos,2020-06-25,335.47857,0.0
749,14848,Palhoça,2020-06-25,269.29572,0.0064
750,14900,Santo Amaro da Imperatriz,2020-06-25,63.61593000000001,0.0
751,14915,São José,2020-06-25,141.89727,0.0169
752,14927,São Pedro de Alcântara,2020-06-25,67.3968,0.0
753,14957,Águas Mornas,2020-06-25,198.20095,0.0
754,14969,Antônio Carlos,2020-06-26,441.19354,0.1053
755,14989,Biguaçu,2020-06-26,248.97102,0.0173
756,15034,Florianópolis,2020-06-26,251.36294,0.0102
757,15041,Governador Celso Ramos,2020-06-26,376.55758,0.0
758,15118,Palhoça,2020-06-26,290.97631,0.0059
759,15170,Santo Amaro da Imperatriz,2020-06-26,59.37487,0.0
760,15186,São José,2020-06-26,145.89437,0.0164
761,15198,São Pedro de Alcântara,2020-06-26,84.24600000000001,0.0
762,15228,Águas Mornas,2020-06-26,198.20095,0.0
763,15241,Antônio Carlos,2020-06-27,476.02461,0.0976
764,15261,Biguaçu,2020-06-27,273.43638,0.0158
765,15307,Florianópolis,2020-06-27,260.40336,0.0098
766,15314,Governador Celso Ramos,2020-06-27,403.94358,0.0
767,15393,Palhoça,2020-06-27,316.08015,0.0054
768,15445,Santo Amaro da Imperatriz,2020-06-27,72.09805,0.0
769,15461,São José,2020-06-27,161.08338,0.0149
770,15473,São Pedro de Alcântara,2020-06-27,84.24600000000001,0.0
771,15503,Águas Mornas,2020-06-27,198.20095,0.0
772,15516,Antônio Carlos,2020-06-28,476.02461,0.0976
773,15536,Biguaçu,2020-06-28,284.94949,0.0152
774,15582,Florianópolis,2020-06-28,264.33398,0.0097
775,15589,Governador Celso Ramos,2020-06-28,403.94358,0.0
776,15668,Palhoça,2020-06-28,318.36232,0.0054
777,15720,Santo Amaro da Imperatriz,2020-06-28,76.33912,0.0
778,15736,São José,2020-06-28,165.48019,0.0169
779,15748,São Pedro de Alcântara,2020-06-28,101.0952,0.0
780,15778,Águas Mornas,2020-06-28,198.20095,0.0
781,15791,Antônio Carlos,2020-06-29,476.02461,0.0976
782,15811,Biguaçu,2020-06-29,306.5365700000001,0.0141
783,15858,Florianópolis,2020-06-29,271.01603,0.0094
784,15865,Governador Celso Ramos,2020-06-29,403.94358,0.0
785,15944,Palhoça,2020-06-29,344.60724,0.005
786,15996,Santo Amaro da Imperatriz,2020-06-29,80.58018,0.0
787,16012,São José,2020-06-29,173.4744,0.0184
788,16024,São Pedro de Alcântara,2020-06-29,117.9444,0.0
789,16054,Águas Mornas,2020-06-29,198.20095,0.0
790,16067,Antônio Carlos,2020-06-30,499.24533,0.09300000000000001
791,16087,Biguaçu,2020-06-30,310.85398,0.0139
792,16134,Florianópolis,2020-06-30,282.61134,0.0097
793,16141,Governador Celso Ramos,2020-06-30,472.4086,0.0
794,16220,Palhoça,2020-06-30,387.96841,0.0059
795,16273,Santo Amaro da Imperatriz,2020-06-30,118.74973,0.0
796,16289,São José,2020-06-30,183.06746,0.0197
797,16301,São Pedro de Alcântara,2020-06-30,117.9444,0.0
798,16331,Águas Mornas,2020-06-30,213.44717000000003,0.0
799,16344,Antônio Carlos,2020-07-01,510.85568,0.1136
800,16364,Biguaçu,2020-07-01,338.1976200000001,0.0128
801,16411,Florianópolis,2020-07-01,288.50727,0.0095
802,16418,Governador Celso Ramos,2020-07-01,492.9481,0.0
803,16497,Palhoça,2020-07-01,398.80871,0.0057
804,16550,Santo Amaro da Imperatriz,2020-07-01,122.9908,0.0
805,16566,São José,2020-07-01,192.2608,0.0208
806,16578,São Pedro de Alcântara,2020-07-01,134.7936,0.0
807,16609,Águas Mornas,2020-07-01,213.44717000000003,0.0
808,16622,Antônio Carlos,2020-07-02,557.29711,0.0833
809,16642,Biguaçu,2020-07-02,352.5890100000001,0.0163
810,16689,Florianópolis,2020-07-02,294.99279,0.0113
811,16696,Governador Celso Ramos,2020-07-02,492.9481,0.0
812,16775,Palhoça,2020-07-02,430.75905,0.0053
813,16828,Santo Amaro da Imperatriz,2020-07-02,148.43717,0.0
814,16844,São José,2020-07-02,208.64894,0.0192
815,16856,São Pedro de Alcântara,2020-07-02,151.6428,0.0
816,16888,Águas Mornas,2020-07-02,213.44717000000003,0.0
817,16901,Antônio Carlos,2020-07-03,615.34889,0.0755
818,16921,Biguaçu,2020-07-03,381.37179,0.0151
819,16968,Florianópolis,2020-07-03,305.80198,0.0116
820,16975,Governador Celso Ramos,2020-07-03,492.9481,0.0
821,17054,Palhoça,2020-07-03,472.97914,0.006
822,17107,Santo Amaro da Imperatriz,2020-07-03,169.64248,0.0
823,17123,São José,2020-07-03,227.03563,0.0176
824,17135,São Pedro de Alcântara,2020-07-03,185.3412,0.0
825,17167,Águas Mornas,2020-07-03,243.93962,0.0
826,17180,Antônio Carlos,2020-07-04,685.01103,0.0678
827,17201,Biguaçu,2020-07-04,394.32404,0.0146
828,17248,Florianópolis,2020-07-04,314.8424,0.0112
829,17256,Governador Celso Ramos,2020-07-04,492.9481,0.0
830,17336,Palhoça,2020-07-04,500.36515,0.0057
831,17389,Santo Amaro da Imperatriz,2020-07-04,195.08885,0.0
832,17405,São José,2020-07-04,236.62868,0.0169
833,17417,São Pedro de Alcântara,2020-07-04,202.1904,0.0
834,17449,Águas Mornas,2020-07-04,304.92453,0.0
835,17462,Antônio Carlos,2020-07-05,719.8421,0.0645
836,17483,Biguaçu,2020-07-05,410.15456,0.013999999999999999
837,17530,Florianópolis,2020-07-05,326.24119,0.0108
838,17538,Governador Celso Ramos,2020-07-05,492.9481,0.0
839,17618,Palhoça,2020-07-05,516.34032,0.0055
840,17671,Santo Amaro da Imperatriz,2020-07-05,195.08885,0.0
841,17687,São José,2020-07-05,249.81913,0.016
842,17699,São Pedro de Alcântara,2020-07-05,202.1904,0.0
843,17731,Águas Mornas,2020-07-05,320.1707600000001,0.0
844,17744,Antônio Carlos,2020-07-06,719.8421,0.0645
845,17765,Biguaçu,2020-07-06,430.30251,0.0134
846,17812,Florianópolis,2020-07-06,340.19488,0.0116
847,17821,Governador Celso Ramos,2020-07-06,492.9481,0.0
848,17901,Palhoça,2020-07-06,537.4503599999998,0.0064
849,17954,Santo Amaro da Imperatriz,2020-07-06,203.57097,0.0
850,17970,São José,2020-07-06,255.81479,0.0172
851,17982,São Pedro de Alcântara,2020-07-06,202.1904,0.0
852,18014,Águas Mornas,2020-07-06,320.1707600000001,0.0
853,18027,Antônio Carlos,2020-07-07,731.45246,0.0635
854,18048,Biguaçu,2020-07-07,477.79409,0.0151
855,18095,Florianópolis,2020-07-07,350.0214200000001,0.0112
856,18104,Governador Celso Ramos,2020-07-07,527.18061,0.0
857,18184,Palhoça,2020-07-07,560.27203,0.0061
858,18237,Santo Amaro da Imperatriz,2020-07-07,220.53522,0.0
859,18253,São José,2020-07-07,286.1928,0.0168
860,18265,São Pedro de Alcântara,2020-07-07,235.8888,0.0
861,18297,Águas Mornas,2020-07-07,350.66321,0.0
862,18310,Antônio Carlos,2020-07-08,777.89388,0.0597
863,18331,Biguaçu,2020-07-08,522.4073900000002,0.0165
864,18379,Florianópolis,2020-07-08,364.76123,0.0108
865,18388,Governador Celso Ramos,2020-07-08,527.18061,0.0
866,18469,Palhoça,2020-07-08,632.7308400000002,0.0054
867,18522,Santo Amaro da Imperatriz,2020-07-08,233.25841,0.0
868,18538,São José,2020-07-08,314.97196,0.0152
869,18550,São Pedro de Alcântara,2020-07-08,235.8888,0.0
870,18582,Águas Mornas,2020-07-08,365.90944,0.0
871,18595,Antônio Carlos,2020-07-09,801.11459,0.057999999999999996
872,18616,Biguaçu,2020-07-09,554.06845,0.0182
873,18665,Florianópolis,2020-07-09,374.39125,0.0115
874,18674,Governador Celso Ramos,2020-07-09,581.95262,0.0
875,18755,Palhoça,2020-07-09,658.40522,0.0052
876,18808,Santo Amaro da Imperatriz,2020-07-09,250.22266,0.0
877,18824,São José,2020-07-09,336.95604,0.0154
878,18836,São Pedro de Alcântara,2020-07-09,235.8888,0.0
