,city,city_ibge_code,date,new_confirmed,new_deaths,latitude,longitude
98055,Biguaçu,4202305.0,2021-04-03,0,0,-27.496,-48.6598
98107,Florianópolis,4205407.0,2021-04-03,0,0,-27.5945,-48.5477
98116,Governador Celso Ramos,4206009.0,2021-04-03,0,0,-27.3172,-48.5576
98201,Palhoça,4211900.0,2021-04-03,0,0,-27.6455,-48.6697
98255,Santo Amaro da Imperatriz,4215703.0,2021-04-03,0,0,-27.6852,-48.7813
98271,São José,4216602.0,2021-04-03,0,0,-27.6136,-48.6366
98283,São Pedro de Alcântara,4217253.0,2021-04-03,0,0,-27.5665,-48.8048
98316,Águas Mornas,4200606.0,2021-04-03,0,0,-27.6963,-48.8243
98329,Antônio Carlos,4201208.0,2021-04-04,2,0,-27.5191,-48.766000000000005
98352,Biguaçu,4202305.0,2021-04-04,32,-1,-27.496,-48.6598
98404,Florianópolis,4205407.0,2021-04-04,309,4,-27.5945,-48.5477
98413,Governador Celso Ramos,4206009.0,2021-04-04,0,0,-27.3172,-48.5576
98498,Palhoça,4211900.0,2021-04-04,125,1,-27.6455,-48.6697
98552,Santo Amaro da Imperatriz,4215703.0,2021-04-04,6,0,-27.6852,-48.7813
98568,São José,4216602.0,2021-04-04,38,6,-27.6136,-48.6366
98580,São Pedro de Alcântara,4217253.0,2021-04-04,0,0,-27.5665,-48.8048
98613,Águas Mornas,4200606.0,2021-04-04,1,1,-27.6963,-48.8243
98626,Antônio Carlos,4201208.0,2021-04-05,0,0,-27.5191,-48.766000000000005
98649,Biguaçu,4202305.0,2021-04-05,7,1,-27.496,-48.6598
98701,Florianópolis,4205407.0,2021-04-05,58,1,-27.5945,-48.5477
98710,Governador Celso Ramos,4206009.0,2021-04-05,1,0,-27.3172,-48.5576
98795,Palhoça,4211900.0,2021-04-05,13,7,-27.6455,-48.6697
98849,Santo Amaro da Imperatriz,4215703.0,2021-04-05,6,0,-27.6852,-48.7813
98865,São José,4216602.0,2021-04-05,8,4,-27.6136,-48.6366
98877,São Pedro de Alcântara,4217253.0,2021-04-05,2,0,-27.5665,-48.8048
98910,Águas Mornas,4200606.0,2021-04-05,0,0,-27.6963,-48.8243
98923,Antônio Carlos,4201208.0,2021-04-06,0,0,-27.5191,-48.766000000000005
98946,Biguaçu,4202305.0,2021-04-06,0,0,-27.496,-48.6598
98998,Florianópolis,4205407.0,2021-04-06,0,0,-27.5945,-48.5477
99007,Governador Celso Ramos,4206009.0,2021-04-06,0,0,-27.3172,-48.5576
99092,Palhoça,4211900.0,2021-04-06,0,0,-27.6455,-48.6697
99146,Santo Amaro da Imperatriz,4215703.0,2021-04-06,0,0,-27.6852,-48.7813
99162,São José,4216602.0,2021-04-06,0,0,-27.6136,-48.6366
99174,São Pedro de Alcântara,4217253.0,2021-04-06,0,0,-27.5665,-48.8048
99207,Águas Mornas,4200606.0,2021-04-06,0,0,-27.6963,-48.8243
99220,Antônio Carlos,4201208.0,2021-04-07,7,0,-27.5191,-48.766000000000005
99243,Biguaçu,4202305.0,2021-04-07,82,6,-27.496,-48.6598
99295,Florianópolis,4205407.0,2021-04-07,334,37,-27.5945,-48.5477
99304,Governador Celso Ramos,4206009.0,2021-04-07,9,0,-27.3172,-48.5576
99389,Palhoça,4211900.0,2021-04-07,159,10,-27.6455,-48.6697
99443,Santo Amaro da Imperatriz,4215703.0,2021-04-07,2,0,-27.6852,-48.7813
99459,São José,4216602.0,2021-04-07,218,12,-27.6136,-48.6366
99471,São Pedro de Alcântara,4217253.0,2021-04-07,2,0,-27.5665,-48.8048
99504,Águas Mornas,4200606.0,2021-04-07,0,0,-27.6963,-48.8243
99517,Antônio Carlos,4201208.0,2021-04-08,4,1,-27.5191,-48.766000000000005
99540,Biguaçu,4202305.0,2021-04-08,34,2,-27.496,-48.6598
99592,Florianópolis,4205407.0,2021-04-08,84,15,-27.5945,-48.5477
99601,Governador Celso Ramos,4206009.0,2021-04-08,6,2,-27.3172,-48.5576
99686,Palhoça,4211900.0,2021-04-08,103,6,-27.6455,-48.6697
99740,Santo Amaro da Imperatriz,4215703.0,2021-04-08,7,1,-27.6852,-48.7813
99756,São José,4216602.0,2021-04-08,82,7,-27.6136,-48.6366
99768,São Pedro de Alcântara,4217253.0,2021-04-08,0,0,-27.5665,-48.8048
99801,Águas Mornas,4200606.0,2021-04-08,0,-1,-27.6963,-48.8243
99814,Antônio Carlos,4201208.0,2021-04-09,6,0,-27.5191,-48.766000000000005
99837,Biguaçu,4202305.0,2021-04-09,18,2,-27.496,-48.6598
99889,Florianópolis,4205407.0,2021-04-09,122,7,-27.5945,-48.5477
99898,Governador Celso Ramos,4206009.0,2021-04-09,0,0,-27.3172,-48.5576
99983,Palhoça,4211900.0,2021-04-09,50,5,-27.6455,-48.6697
100037,Santo Amaro da Imperatriz,4215703.0,2021-04-09,1,2,-27.6852,-48.7813
100053,São José,4216602.0,2021-04-09,57,6,-27.6136,-48.6366
100065,São Pedro de Alcântara,4217253.0,2021-04-09,0,0,-27.5665,-48.8048
100098,Águas Mornas,4200606.0,2021-04-09,3,0,-27.6963,-48.8243
100111,Antônio Carlos,4201208.0,2021-04-10,1,0,-27.5191,-48.766000000000005
100134,Biguaçu,4202305.0,2021-04-10,16,0,-27.496,-48.6598
100186,Florianópolis,4205407.0,2021-04-10,131,2,-27.5945,-48.5477
100195,Governador Celso Ramos,4206009.0,2021-04-10,5,0,-27.3172,-48.5576
100280,Palhoça,4211900.0,2021-04-10,49,1,-27.6455,-48.6697
100334,Santo Amaro da Imperatriz,4215703.0,2021-04-10,1,3,-27.6852,-48.7813
100350,São José,4216602.0,2021-04-10,94,4,-27.6136,-48.6366
100362,São Pedro de Alcântara,4217253.0,2021-04-10,0,0,-27.5665,-48.8048
100395,Águas Mornas,4200606.0,2021-04-10,1,1,-27.6963,-48.8243
100408,Antônio Carlos,4201208.0,2021-04-11,0,0,-27.5191,-48.766000000000005
100431,Biguaçu,4202305.0,2021-04-11,0,0,-27.496,-48.6598
100483,Florianópolis,4205407.0,2021-04-11,40,2,-27.5945,-48.5477
100492,Governador Celso Ramos,4206009.0,2021-04-11,6,0,-27.3172,-48.5576
100577,Palhoça,4211900.0,2021-04-11,4,0,-27.6455,-48.6697
100631,Santo Amaro da Imperatriz,4215703.0,2021-04-11,-7,0,-27.6852,-48.7813
100647,São José,4216602.0,2021-04-11,38,0,-27.6136,-48.6366
100659,São Pedro de Alcântara,4217253.0,2021-04-11,-3,0,-27.5665,-48.8048
100692,Águas Mornas,4200606.0,2021-04-11,-8,0,-27.6963,-48.8243
100705,Antônio Carlos,4201208.0,2021-04-12,1,0,-27.5191,-48.766000000000005
100728,Biguaçu,4202305.0,2021-04-12,24,2,-27.496,-48.6598
100780,Florianópolis,4205407.0,2021-04-12,229,3,-27.5945,-48.5477
100789,Governador Celso Ramos,4206009.0,2021-04-12,1,1,-27.3172,-48.5576
100874,Palhoça,4211900.0,2021-04-12,65,3,-27.6455,-48.6697
100928,Santo Amaro da Imperatriz,4215703.0,2021-04-12,13,0,-27.6852,-48.7813
100944,São José,4216602.0,2021-04-12,29,4,-27.6136,-48.6366
100956,São Pedro de Alcântara,4217253.0,2021-04-12,1,0,-27.5665,-48.8048
100989,Águas Mornas,4200606.0,2021-04-12,0,0,-27.6963,-48.8243
101002,Antônio Carlos,4201208.0,2021-04-13,5,0,-27.5191,-48.766000000000005
101025,Biguaçu,4202305.0,2021-04-13,21,2,-27.496,-48.6598
101077,Florianópolis,4205407.0,2021-04-13,163,9,-27.5945,-48.5477
101086,Governador Celso Ramos,4206009.0,2021-04-13,0,0,-27.3172,-48.5576
101171,Palhoça,4211900.0,2021-04-13,73,2,-27.6455,-48.6697
101225,Santo Amaro da Imperatriz,4215703.0,2021-04-13,1,1,-27.6852,-48.7813
101241,São José,4216602.0,2021-04-13,48,5,-27.6136,-48.6366
101253,São Pedro de Alcântara,4217253.0,2021-04-13,0,0,-27.5665,-48.8048
101286,Águas Mornas,4200606.0,2021-04-13,0,0,-27.6963,-48.8243
101299,Antônio Carlos,4201208.0,2021-04-14,3,0,-27.5191,-48.766000000000005
101322,Biguaçu,4202305.0,2021-04-14,20,0,-27.496,-48.6598
101374,Florianópolis,4205407.0,2021-04-14,109,5,-27.5945,-48.5477
101383,Governador Celso Ramos,4206009.0,2021-04-14,13,0,-27.3172,-48.5576
101468,Palhoça,4211900.0,2021-04-14,71,1,-27.6455,-48.6697
101522,Santo Amaro da Imperatriz,4215703.0,2021-04-14,2,0,-27.6852,-48.7813
101538,São José,4216602.0,2021-04-14,41,5,-27.6136,-48.6366
101550,São Pedro de Alcântara,4217253.0,2021-04-14,-1,0,-27.5665,-48.8048
101583,Águas Mornas,4200606.0,2021-04-14,-1,0,-27.6963,-48.8243
101596,Antônio Carlos,4201208.0,2021-04-15,2,1,-27.5191,-48.766000000000005
101619,Biguaçu,4202305.0,2021-04-15,18,0,-27.496,-48.6598
101671,Florianópolis,4205407.0,2021-04-15,54,9,-27.5945,-48.5477
101680,Governador Celso Ramos,4206009.0,2021-04-15,4,0,-27.3172,-48.5576
101765,Palhoça,4211900.0,2021-04-15,67,1,-27.6455,-48.6697
101819,Santo Amaro da Imperatriz,4215703.0,2021-04-15,4,2,-27.6852,-48.7813
101835,São José,4216602.0,2021-04-15,88,0,-27.6136,-48.6366
101847,São Pedro de Alcântara,4217253.0,2021-04-15,1,0,-27.5665,-48.8048
101880,Águas Mornas,4200606.0,2021-04-15,0,0,-27.6963,-48.8243
101893,Antônio Carlos,4201208.0,2021-04-16,-14,0,-27.5191,-48.766000000000005
101916,Biguaçu,4202305.0,2021-04-16,19,-1,-27.496,-48.6598
101968,Florianópolis,4205407.0,2021-04-16,221,4,-27.5945,-48.5477
101977,Governador Celso Ramos,4206009.0,2021-04-16,5,0,-27.3172,-48.5576
102062,Palhoça,4211900.0,2021-04-16,51,0,-27.6455,-48.6697
102116,Santo Amaro da Imperatriz,4215703.0,2021-04-16,9,1,-27.6852,-48.7813
102132,São José,4216602.0,2021-04-16,83,3,-27.6136,-48.6366
102144,São Pedro de Alcântara,4217253.0,2021-04-16,0,0,-27.5665,-48.8048
102177,Águas Mornas,4200606.0,2021-04-16,0,0,-27.6963,-48.8243
102190,Antônio Carlos,4201208.0,2021-04-17,0,0,-27.5191,-48.766000000000005
102213,Biguaçu,4202305.0,2021-04-17,15,0,-27.496,-48.6598
102265,Florianópolis,4205407.0,2021-04-17,100,-1,-27.5945,-48.5477
102274,Governador Celso Ramos,4206009.0,2021-04-17,6,0,-27.3172,-48.5576
102359,Palhoça,4211900.0,2021-04-17,90,2,-27.6455,-48.6697
102413,Santo Amaro da Imperatriz,4215703.0,2021-04-17,0,1,-27.6852,-48.7813
102429,São José,4216602.0,2021-04-17,18,0,-27.6136,-48.6366
102441,São Pedro de Alcântara,4217253.0,2021-04-17,1,0,-27.5665,-48.8048
102474,Águas Mornas,4200606.0,2021-04-17,1,0,-27.6963,-48.8243
102487,Antônio Carlos,4201208.0,2021-04-18,0,0,-27.5191,-48.766000000000005
102510,Biguaçu,4202305.0,2021-04-18,15,0,-27.496,-48.6598
102562,Florianópolis,4205407.0,2021-04-18,22,2,-27.5945,-48.5477
102571,Governador Celso Ramos,4206009.0,2021-04-18,0,0,-27.3172,-48.5576
102656,Palhoça,4211900.0,2021-04-18,39,0,-27.6455,-48.6697
102710,Santo Amaro da Imperatriz,4215703.0,2021-04-18,4,0,-27.6852,-48.7813
102726,São José,4216602.0,2021-04-18,30,0,-27.6136,-48.6366
102738,São Pedro de Alcântara,4217253.0,2021-04-18,0,0,-27.5665,-48.8048
102771,Águas Mornas,4200606.0,2021-04-18,1,0,-27.6963,-48.8243
102784,Antônio Carlos,4201208.0,2021-04-19,1,0,-27.5191,-48.766000000000005
102807,Biguaçu,4202305.0,2021-04-19,13,2,-27.496,-48.6598
102859,Florianópolis,4205407.0,2021-04-19,126,7,-27.5945,-48.5477
102868,Governador Celso Ramos,4206009.0,2021-04-19,7,0,-27.3172,-48.5576
102953,Palhoça,4211900.0,2021-04-19,53,1,-27.6455,-48.6697
103007,Santo Amaro da Imperatriz,4215703.0,2021-04-19,7,0,-27.6852,-48.7813
103023,São José,4216602.0,2021-04-19,8,2,-27.6136,-48.6366
103035,São Pedro de Alcântara,4217253.0,2021-04-19,0,0,-27.5665,-48.8048
103068,Águas Mornas,4200606.0,2021-04-19,0,0,-27.6963,-48.8243
103081,Antônio Carlos,4201208.0,2021-04-20,-1,0,-27.5191,-48.766000000000005
103104,Biguaçu,4202305.0,2021-04-20,12,0,-27.496,-48.6598
103156,Florianópolis,4205407.0,2021-04-20,106,6,-27.5945,-48.5477
103165,Governador Celso Ramos,4206009.0,2021-04-20,8,0,-27.3172,-48.5576
103250,Palhoça,4211900.0,2021-04-20,73,1,-27.6455,-48.6697
103304,Santo Amaro da Imperatriz,4215703.0,2021-04-20,4,0,-27.6852,-48.7813
103320,São José,4216602.0,2021-04-20,74,2,-27.6136,-48.6366
103332,São Pedro de Alcântara,4217253.0,2021-04-20,1,0,-27.5665,-48.8048
103365,Águas Mornas,4200606.0,2021-04-20,3,0,-27.6963,-48.8243
103378,Antônio Carlos,4201208.0,2021-04-21,5,0,-27.5191,-48.766000000000005
103401,Biguaçu,4202305.0,2021-04-21,35,0,-27.496,-48.6598
103453,Florianópolis,4205407.0,2021-04-21,39,8,-27.5945,-48.5477
103462,Governador Celso Ramos,4206009.0,2021-04-21,22,0,-27.3172,-48.5576
103547,Palhoça,4211900.0,2021-04-21,58,2,-27.6455,-48.6697
103601,Santo Amaro da Imperatriz,4215703.0,2021-04-21,3,0,-27.6852,-48.7813
103617,São José,4216602.0,2021-04-21,38,2,-27.6136,-48.6366
103629,São Pedro de Alcântara,4217253.0,2021-04-21,0,0,-27.5665,-48.8048
103662,Águas Mornas,4200606.0,2021-04-21,0,0,-27.6963,-48.8243
103675,Antônio Carlos,4201208.0,2021-04-22,0,0,-27.5191,-48.766000000000005
103698,Biguaçu,4202305.0,2021-04-22,13,0,-27.496,-48.6598
103750,Florianópolis,4205407.0,2021-04-22,101,2,-27.5945,-48.5477
103759,Governador Celso Ramos,4206009.0,2021-04-22,-1,0,-27.3172,-48.5576
103844,Palhoça,4211900.0,2021-04-22,40,5,-27.6455,-48.6697
103898,Santo Amaro da Imperatriz,4215703.0,2021-04-22,2,0,-27.6852,-48.7813
103914,São José,4216602.0,2021-04-22,13,2,-27.6136,-48.6366
103926,São Pedro de Alcântara,4217253.0,2021-04-22,0,0,-27.5665,-48.8048
103959,Águas Mornas,4200606.0,2021-04-22,1,0,-27.6963,-48.8243
103972,Antônio Carlos,4201208.0,2021-04-23,0,0,-27.5191,-48.766000000000005
103995,Biguaçu,4202305.0,2021-04-23,2,-1,-27.496,-48.6598
104047,Florianópolis,4205407.0,2021-04-23,69,5,-27.5945,-48.5477
104056,Governador Celso Ramos,4206009.0,2021-04-23,5,0,-27.3172,-48.5576
104141,Palhoça,4211900.0,2021-04-23,33,1,-27.6455,-48.6697
104195,Santo Amaro da Imperatriz,4215703.0,2021-04-23,5,0,-27.6852,-48.7813
104211,São José,4216602.0,2021-04-23,37,3,-27.6136,-48.6366
104223,São Pedro de Alcântara,4217253.0,2021-04-23,1,0,-27.5665,-48.8048
104256,Águas Mornas,4200606.0,2021-04-23,0,0,-27.6963,-48.8243
104269,Antônio Carlos,4201208.0,2021-04-24,0,0,-27.5191,-48.766000000000005
104292,Biguaçu,4202305.0,2021-04-24,19,0,-27.496,-48.6598
104344,Florianópolis,4205407.0,2021-04-24,32,7,-27.5945,-48.5477
104353,Governador Celso Ramos,4206009.0,2021-04-24,3,0,-27.3172,-48.5576
104438,Palhoça,4211900.0,2021-04-24,54,0,-27.6455,-48.6697
104492,Santo Amaro da Imperatriz,4215703.0,2021-04-24,9,0,-27.6852,-48.7813
104508,São José,4216602.0,2021-04-24,27,3,-27.6136,-48.6366
104520,São Pedro de Alcântara,4217253.0,2021-04-24,3,0,-27.5665,-48.8048
104553,Águas Mornas,4200606.0,2021-04-24,0,0,-27.6963,-48.8243
104566,Antônio Carlos,4201208.0,2021-04-25,3,0,-27.5191,-48.766000000000005
104589,Biguaçu,4202305.0,2021-04-25,11,0,-27.496,-48.6598
104641,Florianópolis,4205407.0,2021-04-25,121,0,-27.5945,-48.5477
104650,Governador Celso Ramos,4206009.0,2021-04-25,-1,0,-27.3172,-48.5576
104735,Palhoça,4211900.0,2021-04-25,27,0,-27.6455,-48.6697
104789,Santo Amaro da Imperatriz,4215703.0,2021-04-25,8,0,-27.6852,-48.7813
104805,São José,4216602.0,2021-04-25,113,1,-27.6136,-48.6366
104817,São Pedro de Alcântara,4217253.0,2021-04-25,1,0,-27.5665,-48.8048
104850,Águas Mornas,4200606.0,2021-04-25,0,0,-27.6963,-48.8243
104863,Antônio Carlos,4201208.0,2021-04-26,0,0,-27.5191,-48.766000000000005
104886,Biguaçu,4202305.0,2021-04-26,3,0,-27.496,-48.6598
104938,Florianópolis,4205407.0,2021-04-26,57,2,-27.5945,-48.5477
104947,Governador Celso Ramos,4206009.0,2021-04-26,2,0,-27.3172,-48.5576
105032,Palhoça,4211900.0,2021-04-26,13,0,-27.6455,-48.6697
105086,Santo Amaro da Imperatriz,4215703.0,2021-04-26,2,0,-27.6852,-48.7813
105102,São José,4216602.0,2021-04-26,15,1,-27.6136,-48.6366
105114,São Pedro de Alcântara,4217253.0,2021-04-26,4,0,-27.5665,-48.8048
105147,Águas Mornas,4200606.0,2021-04-26,0,0,-27.6963,-48.8243
105160,Antônio Carlos,4201208.0,2021-04-27,0,0,-27.5191,-48.766000000000005
105183,Biguaçu,4202305.0,2021-04-27,19,0,-27.496,-48.6598
105235,Florianópolis,4205407.0,2021-04-27,55,0,-27.5945,-48.5477
105244,Governador Celso Ramos,4206009.0,2021-04-27,7,0,-27.3172,-48.5576
105329,Palhoça,4211900.0,2021-04-27,56,6,-27.6455,-48.6697
105383,Santo Amaro da Imperatriz,4215703.0,2021-04-27,22,0,-27.6852,-48.7813
105399,São José,4216602.0,2021-04-27,56,5,-27.6136,-48.6366
105411,São Pedro de Alcântara,4217253.0,2021-04-27,17,0,-27.5665,-48.8048
105444,Águas Mornas,4200606.0,2021-04-27,0,0,-27.6963,-48.8243
105457,Antônio Carlos,4201208.0,2021-04-28,1,0,-27.5191,-48.766000000000005
105480,Biguaçu,4202305.0,2021-04-28,16,0,-27.496,-48.6598
105532,Florianópolis,4205407.0,2021-04-28,43,5,-27.5945,-48.5477
105541,Governador Celso Ramos,4206009.0,2021-04-28,3,1,-27.3172,-48.5576
105626,Palhoça,4211900.0,2021-04-28,46,0,-27.6455,-48.6697
105680,Santo Amaro da Imperatriz,4215703.0,2021-04-28,9,1,-27.6852,-48.7813
105696,São José,4216602.0,2021-04-28,45,0,-27.6136,-48.6366
105708,São Pedro de Alcântara,4217253.0,2021-04-28,6,1,-27.5665,-48.8048
105741,Águas Mornas,4200606.0,2021-04-28,3,0,-27.6963,-48.8243
105754,Antônio Carlos,4201208.0,2021-04-29,2,0,-27.5191,-48.766000000000005
105777,Biguaçu,4202305.0,2021-04-29,13,0,-27.496,-48.6598
105829,Florianópolis,4205407.0,2021-04-29,-29,2,-27.5945,-48.5477
105838,Governador Celso Ramos,4206009.0,2021-04-29,2,0,-27.3172,-48.5576
105923,Palhoça,4211900.0,2021-04-29,38,1,-27.6455,-48.6697
105977,Santo Amaro da Imperatriz,4215703.0,2021-04-29,2,0,-27.6852,-48.7813
105993,São José,4216602.0,2021-04-29,31,0,-27.6136,-48.6366
106005,São Pedro de Alcântara,4217253.0,2021-04-29,31,0,-27.5665,-48.8048
106038,Águas Mornas,4200606.0,2021-04-29,2,0,-27.6963,-48.8243
106051,Antônio Carlos,4201208.0,2021-04-30,0,0,-27.5191,-48.766000000000005
106074,Biguaçu,4202305.0,2021-04-30,8,0,-27.496,-48.6598
106126,Florianópolis,4205407.0,2021-04-30,130,1,-27.5945,-48.5477
106135,Governador Celso Ramos,4206009.0,2021-04-30,5,0,-27.3172,-48.5576
106220,Palhoça,4211900.0,2021-04-30,54,0,-27.6455,-48.6697
106274,Santo Amaro da Imperatriz,4215703.0,2021-04-30,3,0,-27.6852,-48.7813
106290,São José,4216602.0,2021-04-30,42,2,-27.6136,-48.6366
106302,São Pedro de Alcântara,4217253.0,2021-04-30,28,0,-27.5665,-48.8048
106335,Águas Mornas,4200606.0,2021-04-30,0,0,-27.6963,-48.8243
106348,Antônio Carlos,4201208.0,2021-05-01,0,0,-27.5191,-48.766000000000005
106371,Biguaçu,4202305.0,2021-05-01,5,0,-27.496,-48.6598
106423,Florianópolis,4205407.0,2021-05-01,143,2,-27.5945,-48.5477
106432,Governador Celso Ramos,4206009.0,2021-05-01,2,0,-27.3172,-48.5576
106517,Palhoça,4211900.0,2021-05-01,32,0,-27.6455,-48.6697
106571,Santo Amaro da Imperatriz,4215703.0,2021-05-01,19,1,-27.6852,-48.7813
106587,São José,4216602.0,2021-05-01,39,0,-27.6136,-48.6366
106599,São Pedro de Alcântara,4217253.0,2021-05-01,4,0,-27.5665,-48.8048
106632,Águas Mornas,4200606.0,2021-05-01,3,0,-27.6963,-48.8243
106645,Antônio Carlos,4201208.0,2021-05-02,1,0,-27.5191,-48.766000000000005
106668,Biguaçu,4202305.0,2021-05-02,6,1,-27.496,-48.6598
106720,Florianópolis,4205407.0,2021-05-02,105,0,-27.5945,-48.5477
106729,Governador Celso Ramos,4206009.0,2021-05-02,0,0,-27.3172,-48.5576
106814,Palhoça,4211900.0,2021-05-02,10,0,-27.6455,-48.6697
106868,Santo Amaro da Imperatriz,4215703.0,2021-05-02,0,0,-27.6852,-48.7813
106884,São José,4216602.0,2021-05-02,21,2,-27.6136,-48.6366
106896,São Pedro de Alcântara,4217253.0,2021-05-02,0,0,-27.5665,-48.8048
106929,Águas Mornas,4200606.0,2021-05-02,0,0,-27.6963,-48.8243
106942,Antônio Carlos,4201208.0,2021-05-03,0,0,-27.5191,-48.766000000000005
106965,Biguaçu,4202305.0,2021-05-03,11,1,-27.496,-48.6598
107017,Florianópolis,4205407.0,2021-05-03,104,2,-27.5945,-48.5477
107026,Governador Celso Ramos,4206009.0,2021-05-03,3,0,-27.3172,-48.5576
107111,Palhoça,4211900.0,2021-05-03,18,0,-27.6455,-48.6697
107165,Santo Amaro da Imperatriz,4215703.0,2021-05-03,4,0,-27.6852,-48.7813
107181,São José,4216602.0,2021-05-03,19,2,-27.6136,-48.6366
107193,São Pedro de Alcântara,4217253.0,2021-05-03,1,0,-27.5665,-48.8048
107226,Águas Mornas,4200606.0,2021-05-03,0,0,-27.6963,-48.8243
107239,Antônio Carlos,4201208.0,2021-05-04,1,0,-27.5191,-48.766000000000005
107262,Biguaçu,4202305.0,2021-05-04,7,2,-27.496,-48.6598
107314,Florianópolis,4205407.0,2021-05-04,27,5,-27.5945,-48.5477
107323,Governador Celso Ramos,4206009.0,2021-05-04,4,0,-27.3172,-48.5576
107408,Palhoça,4211900.0,2021-05-04,28,0,-27.6455,-48.6697
107462,Santo Amaro da Imperatriz,4215703.0,2021-05-04,4,2,-27.6852,-48.7813
107478,São José,4216602.0,2021-05-04,55,3,-27.6136,-48.6366
107490,São Pedro de Alcântara,4217253.0,2021-05-04,12,0,-27.5665,-48.8048
107523,Águas Mornas,4200606.0,2021-05-04,0,0,-27.6963,-48.8243
107536,Antônio Carlos,4201208.0,2021-05-05,0,0,-27.5191,-48.766000000000005
107559,Biguaçu,4202305.0,2021-05-05,15,0,-27.496,-48.6598
107611,Florianópolis,4205407.0,2021-05-05,53,6,-27.5945,-48.5477
107620,Governador Celso Ramos,4206009.0,2021-05-05,8,-1,-27.3172,-48.5576
107705,Palhoça,4211900.0,2021-05-05,43,2,-27.6455,-48.6697
107759,Santo Amaro da Imperatriz,4215703.0,2021-05-05,1,0,-27.6852,-48.7813
107775,São José,4216602.0,2021-05-05,36,1,-27.6136,-48.6366
107787,São Pedro de Alcântara,4217253.0,2021-05-05,1,0,-27.5665,-48.8048
107820,Águas Mornas,4200606.0,2021-05-05,0,0,-27.6963,-48.8243
107833,Antônio Carlos,4201208.0,2021-05-06,1,0,-27.5191,-48.766000000000005
107856,Biguaçu,4202305.0,2021-05-06,25,0,-27.496,-48.6598
107908,Florianópolis,4205407.0,2021-05-06,134,4,-27.5945,-48.5477
107917,Governador Celso Ramos,4206009.0,2021-05-06,8,0,-27.3172,-48.5576
108002,Palhoça,4211900.0,2021-05-06,26,1,-27.6455,-48.6697
108056,Santo Amaro da Imperatriz,4215703.0,2021-05-06,1,0,-27.6852,-48.7813
108072,São José,4216602.0,2021-05-06,51,2,-27.6136,-48.6366
108084,São Pedro de Alcântara,4217253.0,2021-05-06,13,0,-27.5665,-48.8048
108117,Águas Mornas,4200606.0,2021-05-06,0,0,-27.6963,-48.8243
108130,Antônio Carlos,4201208.0,2021-05-07,1,0,-27.5191,-48.766000000000005
108153,Biguaçu,4202305.0,2021-05-07,26,0,-27.496,-48.6598
108205,Florianópolis,4205407.0,2021-05-07,159,2,-27.5945,-48.5477
108214,Governador Celso Ramos,4206009.0,2021-05-07,5,0,-27.3172,-48.5576
108299,Palhoça,4211900.0,2021-05-07,29,2,-27.6455,-48.6697
108353,Santo Amaro da Imperatriz,4215703.0,2021-05-07,4,0,-27.6852,-48.7813
108369,São José,4216602.0,2021-05-07,40,2,-27.6136,-48.6366
108381,São Pedro de Alcântara,4217253.0,2021-05-07,4,0,-27.5665,-48.8048
108414,Águas Mornas,4200606.0,2021-05-07,1,0,-27.6963,-48.8243
108427,Antônio Carlos,4201208.0,2021-05-08,0,0,-27.5191,-48.766000000000005
108450,Biguaçu,4202305.0,2021-05-08,14,1,-27.496,-48.6598
108502,Florianópolis,4205407.0,2021-05-08,-3,1,-27.5945,-48.5477
108511,Governador Celso Ramos,4206009.0,2021-05-08,13,0,-27.3172,-48.5576
108596,Palhoça,4211900.0,2021-05-08,45,1,-27.6455,-48.6697
108650,Santo Amaro da Imperatriz,4215703.0,2021-05-08,12,0,-27.6852,-48.7813
108666,São José,4216602.0,2021-05-08,43,1,-27.6136,-48.6366
108678,São Pedro de Alcântara,4217253.0,2021-05-08,0,0,-27.5665,-48.8048
108711,Águas Mornas,4200606.0,2021-05-08,1,1,-27.6963,-48.8243
108724,Antônio Carlos,4201208.0,2021-05-09,1,0,-27.5191,-48.766000000000005
